2017-11-11 16:44:45.249 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles || /api/roles/],methods=[POST]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.RolesController.create(com.y.fish.base.api.model.Role) throws java.lang.Exception
2017-11-11 16:44:45.249 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles/{id}],methods=[DELETE]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.RolesController.destroy(java.lang.Long) throws java.lang.Exception
2017-11-11 16:44:45.249 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/roles/all],methods=[GET]}" onto public java.util.List com.y.fish.base.api.controller.RolesController.all()
2017-11-11 16:44:45.252 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users/{id}],methods=[GET]}" onto public com.y.fish.base.api.model.User com.y.fish.base.api.controller.UsersController.show(java.lang.Long) throws java.lang.Exception
2017-11-11 16:44:45.252 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users || /api/users/],methods=[GET]}" onto public java.util.List com.y.fish.base.api.controller.UsersController.index(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-11-11 16:44:45.252 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users/{id}],methods=[PATCH]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.UsersController.update(java.lang.Long,com.y.fish.base.api.model.User) throws java.lang.Exception
2017-11-11 16:44:45.256 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users || /api/users/],methods=[POST]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.UsersController.create(com.y.fish.base.api.model.User) throws java.lang.Exception
2017-11-11 16:44:45.256 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/api/users/{id}],methods=[DELETE]}" onto public org.springframework.http.ResponseEntity com.y.fish.base.api.controller.UsersController.destroy(java.lang.Long) throws java.lang.Exception
2017-11-11 16:44:45.271 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2017-11-11 16:44:45.272 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.servlet.error.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2017-11-11 16:44:45.386 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-11-11 16:44:45.388 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-11-11 16:44:45.455 [restartedMain] INFO  o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Detected @ExceptionHandler methods in applicationErrorHandler
2017-11-11 16:44:45.541 [restartedMain] INFO  o.s.web.servlet.handler.SimpleUrlHandlerMapping - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2017-11-11 16:44:46.089 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2017-11-11 16:44:46.205 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Registering beans for JMX exposure on startup
2017-11-11 16:44:46.207 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'writeDataSource' has been autodetected for JMX exposure
2017-11-11 16:44:46.212 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Bean with name 'readDataSource' has been autodetected for JMX exposure
2017-11-11 16:44:46.236 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'writeDataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=writeDataSource,type=HikariDataSource]
2017-11-11 16:44:46.241 [restartedMain] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Located MBean 'readDataSource': registering with JMX server as MBean [com.zaxxer.hikari:name=readDataSource,type=HikariDataSource]
2017-11-11 16:44:46.274 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8880"]
2017-11-11 16:44:46.308 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8880"]
2017-11-11 16:44:46.317 [restartedMain] INFO  org.apache.tomcat.util.net.NioSelectorPool - Using a shared selector for servlet write/read
2017-11-11 16:44:46.356 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8880 (http)
2017-11-11 16:44:46.367 [restartedMain] INFO  com.y.fish.base.api.ApiApplication - Started ApiApplication in 12.286 seconds (JVM running for 13.551)
2017-11-11 16:44:56.323 [http-nio-8880-exec-1] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/fish] - Initializing Spring FrameworkServlet 'dispatcherServlet'
2017-11-11 16:44:56.324 [http-nio-8880-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization started
2017-11-11 16:44:56.342 [http-nio-8880-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - FrameworkServlet 'dispatcherServlet': initialization completed in 18 ms
2017-11-11 16:44:56.523 [http-nio-8880-exec-1] INFO  com.y.fish.base.api.repository.UserRepository - find.sql: select * from users where user_name = ?, args: ["admin"]
2017-11-11 16:44:56.530 [http-nio-8880-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2017-11-11 16:44:56.807 [http-nio-8880-exec-1] INFO  com.zaxxer.hikari.pool.PoolBase - HikariPool-1 - Driver does not support get/set network timeout for connections. (Method org.postgresql.jdbc.PgConnection.getNetworkTimeout() is not yet implemented.)
2017-11-11 16:44:56.844 [http-nio-8880-exec-1] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2017-11-11 16:44:57.639 [http-nio-8880-exec-3] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Started GET http://127.0.0.1:8880/fish/api/current/user for 127.0.0.1 at 2017-11-11T16:44:57.639
2017-11-11 16:44:57.641 [http-nio-8880-exec-3] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Processing by com.y.fish.base.api.controller.CurrentController.user application/json;charset:utf-8;
2017-11-11 16:44:57.642 [http-nio-8880-exec-3] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Parameters: {}
2017-11-11 16:44:57.651 [http-nio-8880-exec-3] INFO  com.y.fish.base.api.repository.UserRepository - find.sql: select * from users where user_name = ?, args: ["admin"]
2017-11-11 16:44:57.681 [http-nio-8880-exec-3] INFO  com.y.fish.base.api.repository.ResourceRepository - where.sql: select * from resources, args: []
2017-11-11 16:44:57.715 [http-nio-8880-exec-3] INFO  com.y.fish.base.api.repository.MenuRepository - where.sql: select * from menus where parent_id = ?, args: [0]
2017-11-11 16:44:57.725 [http-nio-8880-exec-3] INFO  com.y.fish.base.api.repository.MenuRepository - where.sql: select * from menus where parent_id = ?, args: [1]
2017-11-11 16:46:51.855 [http-nio-8880-exec-5] INFO  com.y.fish.base.api.repository.UserRepository - find.sql: select * from users where user_name = ?, args: ["admin"]
2017-11-11 16:46:52.009 [http-nio-8880-exec-6] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Started GET http://127.0.0.1:8880/fish/api/current/user for 127.0.0.1 at 2017-11-11T16:46:52.009
2017-11-11 16:46:52.010 [http-nio-8880-exec-6] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Processing by com.y.fish.base.api.controller.CurrentController.user application/json;charset:utf-8;
2017-11-11 16:46:52.012 [http-nio-8880-exec-6] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Parameters: {}
2017-11-11 16:46:52.013 [http-nio-8880-exec-6] INFO  com.y.fish.base.api.repository.UserRepository - find.sql: select * from users where user_name = ?, args: ["admin"]
2017-11-11 16:46:52.017 [http-nio-8880-exec-6] INFO  com.y.fish.base.api.repository.ResourceRepository - where.sql: select * from resources, args: []
2017-11-11 16:46:52.019 [http-nio-8880-exec-6] INFO  com.y.fish.base.api.repository.MenuRepository - where.sql: select * from menus where parent_id = ?, args: [0]
2017-11-11 16:46:52.023 [http-nio-8880-exec-6] INFO  com.y.fish.base.api.repository.MenuRepository - where.sql: select * from menus where parent_id = ?, args: [1]
2017-11-11 16:48:03.377 [http-nio-8880-exec-8] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Started GET http://127.0.0.1:8880/fish/api/current/user for 127.0.0.1 at 2017-11-11T16:48:03.377
2017-11-11 16:48:03.377 [http-nio-8880-exec-8] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Processing by com.y.fish.base.api.controller.CurrentController.user application/json;charset:utf-8;
2017-11-11 16:48:03.377 [http-nio-8880-exec-8] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Parameters: {}
2017-11-11 16:48:03.377 [http-nio-8880-exec-8] INFO  com.y.fish.base.api.repository.UserRepository - find.sql: select * from users where user_name = ?, args: ["admin"]
2017-11-11 16:48:03.385 [http-nio-8880-exec-8] INFO  com.y.fish.base.api.repository.ResourceRepository - where.sql: select * from resources, args: []
2017-11-11 16:48:03.389 [http-nio-8880-exec-8] INFO  com.y.fish.base.api.repository.MenuRepository - where.sql: select * from menus where parent_id = ?, args: [0]
2017-11-11 16:48:03.389 [http-nio-8880-exec-8] INFO  com.y.fish.base.api.repository.MenuRepository - where.sql: select * from menus where parent_id = ?, args: [1]
2017-11-11 16:48:03.409 [http-nio-8880-exec-10] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Started GET http://127.0.0.1:8880/fish/api/users for 127.0.0.1 at 2017-11-11T16:48:03.409
2017-11-11 16:48:03.409 [http-nio-8880-exec-10] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Processing by com.y.fish.base.api.controller.UsersController.index application/json;charset:utf-8;
2017-11-11 16:48:03.410 [http-nio-8880-exec-10] INFO  com.y.fish.base.api.config.WebLogAspectConfig - Parameters: {"limit":["20"]}
2017-11-11 16:48:03.430 [http-nio-8880-exec-10] INFO  com.y.fish.base.api.repository.UserRepository - list.where.sql: select * from users where 1=1 order by  id asc limit 20 offset 0, args: []
2017-11-11 16:48:03.448 [http-nio-8880-exec-10] INFO  com.y.fish.base.api.repository.RoleRepository - find.sql: select * from roles where id = ?, args: [0]
2017-11-11 18:11:50.807 [Thread-9] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Closing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@49eab97b: startup date [Sat Nov 11 16:44:35 CST 2017]; root of context hierarchy
2017-11-11 18:11:50.812 [Thread-9] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans on shutdown
2017-11-11 18:11:50.812 [Thread-9] INFO  o.s.jmx.export.annotation.AnnotationMBeanExporter - Unregistering JMX-exposed beans
2017-11-11 18:11:50.814 [Thread-9] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2017-11-11 18:11:50.821 [Thread-9] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2017-11-11 18:27:00.745 [restartedMain] INFO  com.y.fish.base.api.ApiApplication - Starting ApiApplication on jxy with PID 13934 (/home/myliang/works/fish-admin/api/build/classes/java/main started by myliang in /home/myliang/works/fish-admin/api)
2017-11-11 18:27:00.748 [restartedMain] INFO  com.y.fish.base.api.ApiApplication - No active profile set, falling back to default profiles: default
2017-11-11 18:27:00.828 [restartedMain] INFO  o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Refreshing org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@49eab97b: startup date [Sat Nov 11 18:27:00 CST 2017]; root of context hierarchy
2017-11-11 18:27:01.221 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 6.0.2.Final
2017-11-11 18:27:03.296 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8880 (http)
2017-11-11 18:27:03.313 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
